customer_id,cluster,segment
35196,3,Core Everyday Shoppers
35197,2,Tech-Savvy Singles
35198,3,Core Everyday Shoppers
35199,0,High-Value Families
35200,3,Core Everyday Shoppers
35202,3,Core Everyday Shoppers
35204,0,High-Value Families
35205,0,High-Value Families
35206,3,Core Everyday Shoppers
35208,3,Core Everyday Shoppers
35209,3,Core Everyday Shoppers
35210,3,Core Everyday Shoppers
35211,3,Core Everyday Shoppers
35212,0,High-Value Families
35213,3,Core Everyday Shoppers
35214,3,Core Everyday Shoppers
35216,1,Budget-Conscious Shoppers
35217,0,High-Value Families
35219,0,High-Value Families
35220,2,Tech-Savvy Singles
35222,4,Pet and Home Essentials
35223,3,Core Everyday Shoppers
35224,4,Pet and Home Essentials
35226,0,High-Value Families
35227,2,Tech-Savvy Singles
35228,3,Core Everyday Shoppers
35229,3,Core Everyday Shoppers
35230,4,Pet and Home Essentials
35231,2,Tech-Savvy Singles
35232,0,High-Value Families
35234,3,Core Everyday Shoppers
35235,2,Tech-Savvy Singles
35236,4,Pet and Home Essentials
35237,4,Pet and Home Essentials
35239,0,High-Value Families
35240,3,Core Everyday Shoppers
35241,2,Tech-Savvy Singles
35242,0,High-Value Families
35243,4,Pet and Home Essentials
35244,0,High-Value Families
35245,3,Core Everyday Shoppers
35246,2,Tech-Savvy Singles
35247,4,Pet and Home Essentials
35248,3,Core Everyday Shoppers
35249,1,Budget-Conscious Shoppers
35250,3,Core Everyday Shoppers
35251,4,Pet and Home Essentials
35252,1,Budget-Conscious Shoppers
35253,4,Pet and Home Essentials
35254,2,Tech-Savvy Singles
35255,3,Core Everyday Shoppers
35256,3,Core Everyday Shoppers
35257,2,Tech-Savvy Singles
35260,4,Pet and Home Essentials
35262,4,Pet and Home Essentials
35263,4,Pet and Home Essentials
35264,4,Pet and Home Essentials
35265,4,Pet and Home Essentials
35266,3,Core Everyday Shoppers
35268,4,Pet and Home Essentials
35270,3,Core Everyday Shoppers
35271,2,Tech-Savvy Singles
35272,2,Tech-Savvy Singles
35275,3,Core Everyday Shoppers
35276,2,Tech-Savvy Singles
35279,3,Core Everyday Shoppers
35281,3,Core Everyday Shoppers
35282,2,Tech-Savvy Singles
35283,1,Budget-Conscious Shoppers
35285,2,Tech-Savvy Singles
35287,4,Pet and Home Essentials
35288,0,High-Value Families
35289,0,High-Value Families
35290,1,Budget-Conscious Shoppers
35291,3,Core Everyday Shoppers
35292,4,Pet and Home Essentials
35293,2,Tech-Savvy Singles
35294,3,Core Everyday Shoppers
35295,1,Budget-Conscious Shoppers
35296,0,High-Value Families
35297,0,High-Value Families
35298,2,Tech-Savvy Singles
35299,2,Tech-Savvy Singles
35300,4,Pet and Home Essentials
35302,4,Pet and Home Essentials
35303,3,Core Everyday Shoppers
35304,4,Pet and Home Essentials
35306,3,Core Everyday Shoppers
35307,0,High-Value Families
35308,0,High-Value Families
35309,3,Core Everyday Shoppers
35310,3,Core Everyday Shoppers
35311,2,Tech-Savvy Singles
35312,3,Core Everyday Shoppers
35313,3,Core Everyday Shoppers
35314,0,High-Value Families
35315,0,High-Value Families
35316,3,Core Everyday Shoppers
35317,0,High-Value Families
35318,4,Pet and Home Essentials
35319,2,Tech-Savvy Singles
35321,4,Pet and Home Essentials
35323,4,Pet and Home Essentials
35324,0,High-Value Families
35325,2,Tech-Savvy Singles
35326,4,Pet and Home Essentials
35327,3,Core Everyday Shoppers
35328,1,Budget-Conscious Shoppers
35329,0,High-Value Families
35330,1,Budget-Conscious Shoppers
35331,4,Pet and Home Essentials
35333,3,Core Everyday Shoppers
35334,3,Core Everyday Shoppers
35335,3,Core Everyday Shoppers
35336,2,Tech-Savvy Singles
35337,3,Core Everyday Shoppers
35338,3,Core Everyday Shoppers
35339,4,Pet and Home Essentials
35340,3,Core Everyday Shoppers
35341,1,Budget-Conscious Shoppers
35342,4,Pet and Home Essentials
35343,3,Core Everyday Shoppers
35344,4,Pet and Home Essentials
35346,0,High-Value Families
35347,3,Core Everyday Shoppers
35350,3,Core Everyday Shoppers
35351,0,High-Value Families
35353,4,Pet and Home Essentials
35354,0,High-Value Families
35356,4,Pet and Home Essentials
35358,2,Tech-Savvy Singles
35361,4,Pet and Home Essentials
35363,3,Core Everyday Shoppers
35364,3,Core Everyday Shoppers
35365,4,Pet and Home Essentials
35367,0,High-Value Families
35368,2,Tech-Savvy Singles
35369,2,Tech-Savvy Singles
35370,4,Pet and Home Essentials
35371,3,Core Everyday Shoppers
35372,0,High-Value Families
35373,4,Pet and Home Essentials
35374,1,Budget-Conscious Shoppers
35375,3,Core Everyday Shoppers
35376,1,Budget-Conscious Shoppers
35377,0,High-Value Families
35378,3,Core Everyday Shoppers
35379,3,Core Everyday Shoppers
35380,0,High-Value Families
35381,3,Core Everyday Shoppers
35383,0,High-Value Families
35384,4,Pet and Home Essentials
35385,4,Pet and Home Essentials
35386,4,Pet and Home Essentials
35387,2,Tech-Savvy Singles
35389,4,Pet and Home Essentials
35390,0,High-Value Families
35391,3,Core Everyday Shoppers
35393,1,Budget-Conscious Shoppers
35395,2,Tech-Savvy Singles
35396,3,Core Everyday Shoppers
35397,3,Core Everyday Shoppers
35399,3,Core Everyday Shoppers
35400,3,Core Everyday Shoppers
35401,0,High-Value Families
35402,0,High-Value Families
35404,4,Pet and Home Essentials
35405,3,Core Everyday Shoppers
35406,0,High-Value Families
35407,3,Core Everyday Shoppers
35409,4,Pet and Home Essentials
35410,3,Core Everyday Shoppers
35412,1,Budget-Conscious Shoppers
35413,3,Core Everyday Shoppers
35414,3,Core Everyday Shoppers
35415,3,Core Everyday Shoppers
35416,3,Core Everyday Shoppers
35417,4,Pet and Home Essentials
35418,2,Tech-Savvy Singles
35419,0,High-Value Families
35420,4,Pet and Home Essentials
35421,0,High-Value Families
35423,4,Pet and Home Essentials
35424,1,Budget-Conscious Shoppers
35425,0,High-Value Families
35426,4,Pet and Home Essentials
35427,3,Core Everyday Shoppers
35428,1,Budget-Conscious Shoppers
35429,4,Pet and Home Essentials
35430,3,Core Everyday Shoppers
35431,2,Tech-Savvy Singles
35432,3,Core Everyday Shoppers
35433,3,Core Everyday Shoppers
35434,1,Budget-Conscious Shoppers
35436,0,High-Value Families
35437,3,Core Everyday Shoppers
35438,1,Budget-Conscious Shoppers
35439,3,Core Everyday Shoppers
35440,3,Core Everyday Shoppers
35441,3,Core Everyday Shoppers
35442,3,Core Everyday Shoppers
35444,3,Core Everyday Shoppers
35445,0,High-Value Families
35446,4,Pet and Home Essentials
35447,4,Pet and Home Essentials
35448,0,High-Value Families
35450,4,Pet and Home Essentials
35451,0,High-Value Families
35452,0,High-Value Families
35453,2,Tech-Savvy Singles
35454,0,High-Value Families
35455,4,Pet and Home Essentials
35456,3,Core Everyday Shoppers
35457,3,Core Everyday Shoppers
35458,3,Core Everyday Shoppers
35459,0,High-Value Families
35460,3,Core Everyday Shoppers
35461,3,Core Everyday Shoppers
35462,3,Core Everyday Shoppers
35463,4,Pet and Home Essentials
35464,0,High-Value Families
35465,0,High-Value Families
35466,2,Tech-Savvy Singles
35467,0,High-Value Families
35468,0,High-Value Families
35469,4,Pet and Home Essentials
35470,0,High-Value Families
35471,1,Budget-Conscious Shoppers
35473,3,Core Everyday Shoppers
35475,4,Pet and Home Essentials
35477,4,Pet and Home Essentials
35478,2,Tech-Savvy Singles
35479,0,High-Value Families
35480,4,Pet and Home Essentials
35481,3,Core Everyday Shoppers
35483,3,Core Everyday Shoppers
35484,3,Core Everyday Shoppers
35485,3,Core Everyday Shoppers
35486,0,High-Value Families
35487,1,Budget-Conscious Shoppers
35488,4,Pet and Home Essentials
35489,3,Core Everyday Shoppers
35490,0,High-Value Families
35491,3,Core Everyday Shoppers
35492,0,High-Value Families
35493,3,Core Everyday Shoppers
35495,4,Pet and Home Essentials
35497,1,Budget-Conscious Shoppers
35499,4,Pet and Home Essentials
35500,4,Pet and Home Essentials
35501,3,Core Everyday Shoppers
35502,1,Budget-Conscious Shoppers
35503,3,Core Everyday Shoppers
35505,0,High-Value Families
35506,1,Budget-Conscious Shoppers
35508,3,Core Everyday Shoppers
35509,0,High-Value Families
35510,0,High-Value Families
35511,0,High-Value Families
35512,4,Pet and Home Essentials
35513,3,Core Everyday Shoppers
35515,0,High-Value Families
35516,4,Pet and Home Essentials
35517,4,Pet and Home Essentials
35519,0,High-Value Families
35520,3,Core Everyday Shoppers
35521,3,Core Everyday Shoppers
35523,4,Pet and Home Essentials
35525,3,Core Everyday Shoppers
35526,3,Core Everyday Shoppers
35527,3,Core Everyday Shoppers
35528,3,Core Everyday Shoppers
35529,3,Core Everyday Shoppers
35530,0,High-Value Families
35531,4,Pet and Home Essentials
35532,3,Core Everyday Shoppers
35533,4,Pet and Home Essentials
35535,3,Core Everyday Shoppers
35536,3,Core Everyday Shoppers
35537,3,Core Everyday Shoppers
35538,0,High-Value Families
35539,3,Core Everyday Shoppers
35540,0,High-Value Families
35541,3,Core Everyday Shoppers
35542,4,Pet and Home Essentials
35543,4,Pet and Home Essentials
35544,3,Core Everyday Shoppers
35545,4,Pet and Home Essentials
35548,1,Budget-Conscious Shoppers
35549,3,Core Everyday Shoppers
35551,0,High-Value Families
35552,0,High-Value Families
35553,3,Core Everyday Shoppers
35554,4,Pet and Home Essentials
35556,3,Core Everyday Shoppers
35557,0,High-Value Families
35558,4,Pet and Home Essentials
35559,3,Core Everyday Shoppers
35560,4,Pet and Home Essentials
35561,1,Budget-Conscious Shoppers
35562,3,Core Everyday Shoppers
35563,1,Budget-Conscious Shoppers
35564,0,High-Value Families
35566,3,Core Everyday Shoppers
35567,3,Core Everyday Shoppers
35568,3,Core Everyday Shoppers
35569,3,Core Everyday Shoppers
35570,4,Pet and Home Essentials
35571,3,Core Everyday Shoppers
35572,0,High-Value Families
35574,3,Core Everyday Shoppers
35575,4,Pet and Home Essentials
35576,3,Core Everyday Shoppers
35579,3,Core Everyday Shoppers
35580,4,Pet and Home Essentials
35581,1,Budget-Conscious Shoppers
35582,2,Tech-Savvy Singles
35583,0,High-Value Families
35584,0,High-Value Families
35586,4,Pet and Home Essentials
35589,4,Pet and Home Essentials
35590,3,Core Everyday Shoppers
35591,3,Core Everyday Shoppers
35592,1,Budget-Conscious Shoppers
35593,1,Budget-Conscious Shoppers
35594,3,Core Everyday Shoppers
35595,3,Core Everyday Shoppers
35596,1,Budget-Conscious Shoppers
35599,2,Tech-Savvy Singles
35600,3,Core Everyday Shoppers
35602,4,Pet and Home Essentials
35603,3,Core Everyday Shoppers
35604,3,Core Everyday Shoppers
35605,0,High-Value Families
35606,3,Core Everyday Shoppers
35607,3,Core Everyday Shoppers
35608,3,Core Everyday Shoppers
35609,3,Core Everyday Shoppers
35610,3,Core Everyday Shoppers
35611,0,High-Value Families
35612,2,Tech-Savvy Singles
35614,2,Tech-Savvy Singles
35617,3,Core Everyday Shoppers
35618,4,Pet and Home Essentials
35619,0,High-Value Families
35620,3,Core Everyday Shoppers
35621,3,Core Everyday Shoppers
35623,3,Core Everyday Shoppers
35624,2,Tech-Savvy Singles
35625,2,Tech-Savvy Singles
35626,3,Core Everyday Shoppers
35627,4,Pet and Home Essentials
35629,4,Pet and Home Essentials
35632,2,Tech-Savvy Singles
35633,0,High-Value Families
35634,3,Core Everyday Shoppers
35635,3,Core Everyday Shoppers
35636,3,Core Everyday Shoppers
35637,4,Pet and Home Essentials
35638,3,Core Everyday Shoppers
35639,0,High-Value Families
35640,3,Core Everyday Shoppers
35641,2,Tech-Savvy Singles
35642,1,Budget-Conscious Shoppers
35644,3,Core Everyday Shoppers
35645,3,Core Everyday Shoppers
35647,0,High-Value Families
35648,3,Core Everyday Shoppers
35649,4,Pet and Home Essentials
35650,3,Core Everyday Shoppers
35654,2,Tech-Savvy Singles
35656,0,High-Value Families
35657,4,Pet and Home Essentials
35658,4,Pet and Home Essentials
35659,3,Core Everyday Shoppers
35661,3,Core Everyday Shoppers
35662,3,Core Everyday Shoppers
35663,0,High-Value Families
35666,0,High-Value Families
35667,0,High-Value Families
35668,2,Tech-Savvy Singles
35669,3,Core Everyday Shoppers
35670,0,High-Value Families
35671,3,Core Everyday Shoppers
35672,0,High-Value Families
35673,2,Tech-Savvy Singles
35674,3,Core Everyday Shoppers
35675,3,Core Everyday Shoppers
35676,3,Core Everyday Shoppers
35678,0,High-Value Families
35679,4,Pet and Home Essentials
35680,3,Core Everyday Shoppers
35682,1,Budget-Conscious Shoppers
35684,3,Core Everyday Shoppers
35685,4,Pet and Home Essentials
35686,0,High-Value Families
35688,3,Core Everyday Shoppers
35689,3,Core Everyday Shoppers
35690,4,Pet and Home Essentials
35691,2,Tech-Savvy Singles
35692,4,Pet and Home Essentials
35693,3,Core Everyday Shoppers
35694,4,Pet and Home Essentials
35696,3,Core Everyday Shoppers
35697,3,Core Everyday Shoppers
35698,0,High-Value Families
35699,4,Pet and Home Essentials
35700,4,Pet and Home Essentials
35701,3,Core Everyday Shoppers
35702,1,Budget-Conscious Shoppers
35703,1,Budget-Conscious Shoppers
35704,0,High-Value Families
35705,3,Core Everyday Shoppers
35707,0,High-Value Families
35709,0,High-Value Families
35710,4,Pet and Home Essentials
35711,3,Core Everyday Shoppers
35712,0,High-Value Families
35713,0,High-Value Families
35714,3,Core Everyday Shoppers
35715,1,Budget-Conscious Shoppers
35718,3,Core Everyday Shoppers
35721,0,High-Value Families
35722,0,High-Value Families
35723,4,Pet and Home Essentials
35724,2,Tech-Savvy Singles
35725,4,Pet and Home Essentials
35726,4,Pet and Home Essentials
35727,4,Pet and Home Essentials
35728,4,Pet and Home Essentials
35729,2,Tech-Savvy Singles
35730,3,Core Everyday Shoppers
35731,3,Core Everyday Shoppers
35732,2,Tech-Savvy Singles
35734,3,Core Everyday Shoppers
35735,1,Budget-Conscious Shoppers
35736,4,Pet and Home Essentials
35737,3,Core Everyday Shoppers
35738,0,High-Value Families
35740,3,Core Everyday Shoppers
35741,3,Core Everyday Shoppers
35742,1,Budget-Conscious Shoppers
35743,4,Pet and Home Essentials
35745,0,High-Value Families
35747,3,Core Everyday Shoppers
35748,4,Pet and Home Essentials
35749,1,Budget-Conscious Shoppers
35750,0,High-Value Families
35751,2,Tech-Savvy Singles
35752,3,Core Everyday Shoppers
35753,3,Core Everyday Shoppers
35754,3,Core Everyday Shoppers
35755,0,High-Value Families
35756,4,Pet and Home Essentials
35757,2,Tech-Savvy Singles
35758,3,Core Everyday Shoppers
35760,0,High-Value Families
35761,1,Budget-Conscious Shoppers
35762,4,Pet and Home Essentials
35764,1,Budget-Conscious Shoppers
35765,0,High-Value Families
35766,3,Core Everyday Shoppers
35767,3,Core Everyday Shoppers
35768,3,Core Everyday Shoppers
35769,3,Core Everyday Shoppers
35770,2,Tech-Savvy Singles
35772,3,Core Everyday Shoppers
35773,3,Core Everyday Shoppers
35774,3,Core Everyday Shoppers
35775,4,Pet and Home Essentials
35776,0,High-Value Families
35777,3,Core Everyday Shoppers
35778,4,Pet and Home Essentials
35779,3,Core Everyday Shoppers
35780,2,Tech-Savvy Singles
35781,3,Core Everyday Shoppers
35782,3,Core Everyday Shoppers
35786,3,Core Everyday Shoppers
35789,3,Core Everyday Shoppers
35790,4,Pet and Home Essentials
35791,3,Core Everyday Shoppers
35793,0,High-Value Families
35794,1,Budget-Conscious Shoppers
35795,4,Pet and Home Essentials
35796,2,Tech-Savvy Singles
35797,4,Pet and Home Essentials
35798,3,Core Everyday Shoppers
35799,0,High-Value Families
35800,0,High-Value Families
35801,2,Tech-Savvy Singles
35802,3,Core Everyday Shoppers
35803,2,Tech-Savvy Singles
35804,4,Pet and Home Essentials
35805,3,Core Everyday Shoppers
35806,4,Pet and Home Essentials
35807,4,Pet and Home Essentials
35808,3,Core Everyday Shoppers
35809,2,Tech-Savvy Singles
35810,3,Core Everyday Shoppers
35813,4,Pet and Home Essentials
35814,3,Core Everyday Shoppers
35815,3,Core Everyday Shoppers
35816,0,High-Value Families
35817,1,Budget-Conscious Shoppers
35818,2,Tech-Savvy Singles
35819,3,Core Everyday Shoppers
35820,0,High-Value Families
35821,3,Core Everyday Shoppers
35822,3,Core Everyday Shoppers
35823,4,Pet and Home Essentials
35824,3,Core Everyday Shoppers
35826,3,Core Everyday Shoppers
35827,0,High-Value Families
35828,4,Pet and Home Essentials
35829,3,Core Everyday Shoppers
35831,1,Budget-Conscious Shoppers
35832,0,High-Value Families
35833,3,Core Everyday Shoppers
35835,0,High-Value Families
35837,4,Pet and Home Essentials
35838,0,High-Value Families
35839,3,Core Everyday Shoppers
35840,4,Pet and Home Essentials
35841,3,Core Everyday Shoppers
35842,3,Core Everyday Shoppers
35843,3,Core Everyday Shoppers
35844,0,High-Value Families
35845,3,Core Everyday Shoppers
35846,4,Pet and Home Essentials
35848,4,Pet and Home Essentials
35850,3,Core Everyday Shoppers
35851,3,Core Everyday Shoppers
35853,3,Core Everyday Shoppers
35854,2,Tech-Savvy Singles
35855,4,Pet and Home Essentials
35857,0,High-Value Families
35858,4,Pet and Home Essentials
35859,0,High-Value Families
35860,3,Core Everyday Shoppers
35861,0,High-Value Families
35862,3,Core Everyday Shoppers
35863,1,Budget-Conscious Shoppers
35864,4,Pet and Home Essentials
35865,3,Core Everyday Shoppers
35866,3,Core Everyday Shoppers
35867,1,Budget-Conscious Shoppers
35868,3,Core Everyday Shoppers
35869,2,Tech-Savvy Singles
35870,3,Core Everyday Shoppers
35871,1,Budget-Conscious Shoppers
35872,0,High-Value Families
35873,4,Pet and Home Essentials
35874,0,High-Value Families
35875,0,High-Value Families
35876,1,Budget-Conscious Shoppers
35877,2,Tech-Savvy Singles
35880,3,Core Everyday Shoppers
35881,4,Pet and Home Essentials
35882,3,Core Everyday Shoppers
35883,4,Pet and Home Essentials
35884,4,Pet and Home Essentials
35885,4,Pet and Home Essentials
35886,0,High-Value Families
35887,4,Pet and Home Essentials
35888,3,Core Everyday Shoppers
35889,4,Pet and Home Essentials
35891,4,Pet and Home Essentials
35893,3,Core Everyday Shoppers
35894,2,Tech-Savvy Singles
35895,3,Core Everyday Shoppers
35897,3,Core Everyday Shoppers
35898,0,High-Value Families
35899,3,Core Everyday Shoppers
35900,4,Pet and Home Essentials
35901,4,Pet and Home Essentials
35902,2,Tech-Savvy Singles
35903,3,Core Everyday Shoppers
35904,3,Core Everyday Shoppers
35907,4,Pet and Home Essentials
35908,3,Core Everyday Shoppers
35909,0,High-Value Families
35911,4,Pet and Home Essentials
35912,4,Pet and Home Essentials
35914,0,High-Value Families
35915,4,Pet and Home Essentials
35916,3,Core Everyday Shoppers
35917,3,Core Everyday Shoppers
35918,4,Pet and Home Essentials
35919,0,High-Value Families
35920,3,Core Everyday Shoppers
35921,4,Pet and Home Essentials
35922,4,Pet and Home Essentials
35923,0,High-Value Families
35924,3,Core Everyday Shoppers
35925,3,Core Everyday Shoppers
35927,0,High-Value Families
35928,0,High-Value Families
35929,0,High-Value Families
